L1,L2,C,R
3.301920e-09,1.093338e-10,6.407874e-13,5.000000e-01
5.000000e-09,4.370803e-10,8.137206e-13,5.000000e-01
5.000000e-09,2.189447e-10,1.084032e-12,5.000000e-01
5.000000e-09,2.277933e-10,8.369709e-13,5.000000e-01
5.000000e-09,3.786075e-10,9.730836e-13,5.000000e-01
3.712666e-09,2.343575e-10,2.147368e-12,5.000000e-01
5.000000e-09,3.720395e-10,8.896442e-13,5.000000e-01
5.000000e-09,4.628256e-10,6.053569e-13,5.000000e-01
4.435432e-09,4.666728e-10,8.847217e-13,5.000000e-01
5.000000e-09,4.035365e-10,8.034992e-13,5.000000e-01
3.128740e-09,5.809505e-10,1.158576e-12,5.000000e-01
5.000000e-09,1.000000e-10,7.950056e-13,5.000000e-01
3.011480e-09,5.393540e-10,9.756974e-13,5.000000e-01
5.000000e-09,3.473189e-10,7.408599e-13,5.000000e-01
5.000000e-09,1.330773e-10,9.310571e-13,5.000000e-01
4.142903e-09,5.210464e-10,6.564772e-13,5.000000e-01
5.000000e-09,2.162827e-10,7.502636e-13,5.000000e-01
2.884497e-09,5.628602e-10,1.018658e-12,5.000000e-01
5.000000e-09,1.018245e-10,7.783853e-13,5.000000e-01
3.315056e-09,4.909040e-10,9.692406e-13,5.000000e-01
5.000000e-09,4.042616e-10,6.796374e-13,5.000000e-01
3.695884e-09,5.421318e-10,1.086841e-12,5.000000e-01
5.000000e-09,2.897456e-10,9.054116e-13,5.000000e-01
5.000000e-09,3.957086e-10,7.419886e-13,5.000000e-01
3.814019e-09,5.801938e-10,9.839226e-13,5.000000e-01
5.000000e-09,1.128750e-10,9.121418e-13,5.000000e-01
3.242779e-09,5.204151e-10,1.721248e-12,5.000000e-01
5.000000e-09,3.488898e-10,8.655023e-13,5.000000e-01
4.224577e-09,2.320935e-10,7.339499e-13,5.000000e-01
2.929934e-09,6.462140e-10,1.221535e-12,5.000000e-01
2.936611e-09,5.620453e-10,9.869992e-13,5.000000e-01
1.470151e-09,4.925641e-10,4.735052e-13,5.000000e-01
6.671337e-10,1.000902e-10,4.717368e-13,5.000000e-01
4.219826e-09,5.494370e-10,8.968810e-13,5.000000e-01
5.000000e-09,3.318350e-10,7.837929e-13,5.000000e-01
5.000000e-09,2.216657e-10,1.845808e-12,5.000000e-01
5.000000e-09,3.717109e-10,8.334557e-13,5.000000e-01
4.386517e-09,4.520214e-10,1.024457e-12,5.000000e-01
5.000000e-09,2.202025e-10,7.833082e-13,5.000000e-01
2.082769e-09,1.002938e-10,7.883929e-13,5.000000e-01
4.773554e-09,4.978501e-10,6.817053e-13,5.000000e-01
4.217420e-09,4.468626e-10,9.795749e-13,5.000000e-01
2.822893e-09,1.000000e-10,8.714128e-13,5.000000e-01
4.022147e-09,5.691595e-10,7.598837e-13,5.000000e-01
7.583272e-10,3.737103e-10,4.730638e-13,5.000000e-01
2.759449e-09,5.644603e-10,1.194339e-12,5.000000e-01
4.420766e-09,4.407154e-10,1.228791e-12,5.000000e-01
3.524443e-09,4.055111e-10,1.641532e-12,5.000000e-01
1.473996e-09,7.661348e-10,1.171107e-12,5.000000e-01
6.976317e-10,4.227911e-10,4.720896e-13,5.000000e-01
5.000000e-09,4.029663e-10,8.444080e-13,5.000000e-01
5.000000e-09,6.565489e-10,7.552974e-13,5.000000e-01
4.980569e-09,4.083493e-10,7.925225e-13,5.000000e-01
4.069196e-09,4.919525e-10,1.077512e-12,5.000000e-01
3.433951e-09,5.955663e-10,8.333683e-13,5.000000e-01
2.401442e-09,7.073530e-10,4.700000e-13,5.000000e-01
2.634734e-09,1.986181e-09,4.700000e-13,5.000000e-01
2.489407e-09,9.828444e-10,6.611086e-13,5.000000e-01
2.890221e-09,6.558509e-10,1.624900e-12,5.000000e-01
2.250388e-09,1.000000e-10,4.700000e-13,5.000000e-01
4.029569e-09,4.565201e-10,1.083334e-12,5.000000e-01
2.429922e-09,7.087844e-10,1.092353e-12,5.000000e-01
2.761388e-09,4.379510e-10,1.111454e-12,5.000000e-01
3.695170e-09,5.288567e-10,1.088947e-12,5.000000e-01
2.673401e-09,2.074280e-10,8.270956e-13,5.000000e-01
3.844002e-09,5.449953e-10,9.331094e-13,5.000000e-01
4.528696e-09,6.053121e-10,1.349761e-12,5.000000e-01
2.655980e-09,6.781469e-10,1.495397e-12,5.000000e-01
4.234902e-09,3.835030e-10,8.412532e-13,5.000000e-01
3.286856e-09,5.630097e-10,9.873450e-13,5.000000e-01
5.000000e-09,1.854066e-10,7.895693e-13,5.000000e-01
2.824833e-09,6.074686e-10,1.241360e-12,5.000000e-01
5.000000e-09,7.778937e-10,2.349757e-12,5.000000e-01
4.586702e-09,5.244319e-10,6.855891e-13,5.000000e-01
2.931504e-09,7.208293e-10,7.877165e-13,5.000000e-01
3.885774e-09,5.549000e-10,8.766567e-13,5.000000e-01
4.999994e-09,1.026232e-10,8.979764e-13,5.000000e-01
5.000000e-09,4.047760e-10,9.741546e-13,5.000000e-01
4.575495e-09,4.900414e-10,7.391227e-13,5.000000e-01
3.142944e-09,4.937659e-10,1.317191e-12,5.000000e-01
3.293951e-09,5.775918e-10,8.993578e-13,5.000000e-01
5.000000e-09,4.193165e-10,6.949432e-13,5.000000e-01
5.000000e-09,4.777750e-10,9.006642e-13,5.000000e-01
3.037597e-09,6.589335e-10,7.866353e-13,5.000000e-01
5.000000e-10,3.008462e-10,4.700000e-13,5.000000e-01
5.000000e-09,5.766946e-10,1.011491e-12,5.000000e-01
4.998858e-09,1.041302e-10,8.111743e-13,5.000000e-01
5.000000e-09,1.831511e-09,2.348296e-12,5.000000e-01
4.235546e-09,3.531295e-10,1.340414e-12,5.000000e-01
5.510603e-10,1.000256e-10,4.704834e-13,5.000000e-01
4.824531e-09,4.793935e-10,8.422495e-13,5.000000e-01
5.000000e-09,3.405598e-10,8.411309e-13,5.000000e-01
2.647994e-09,1.000000e-10,4.700000e-13,5.000000e-01
4.226515e-09,3.734312e-10,1.182328e-12,5.000000e-01
5.000000e-09,4.221121e-10,8.309411e-13,5.000000e-01
4.999273e-09,1.826456e-10,8.629768e-13,5.000000e-01
5.000000e-09,4.111341e-10,8.016772e-13,5.000000e-01
3.341235e-09,5.160042e-10,1.394514e-12,5.000000e-01
5.000000e-09,4.437981e-10,7.444139e-13,5.000000e-01
3.603840e-09,6.231181e-10,9.772939e-13,5.000000e-01
5.000000e-09,3.942090e-10,5.112433e-13,5.000000e-01
5.000000e-09,2.709397e-10,8.891852e-13,5.000000e-01
2.705337e-09,1.333962e-09,1.407541e-12,5.000000e-01
3.877267e-09,1.979169e-09,2.333729e-12,5.000000e-01
5.000000e-09,3.963759e-10,8.764723e-13,5.000000e-01
5.000000e-09,3.011712e-10,9.355782e-13,5.000000e-01
5.000000e-09,3.818516e-10,9.997897e-13,5.000000e-01
4.201447e-09,5.301968e-10,7.704345e-13,5.000000e-01
3.906124e-09,5.354572e-10,1.074908e-12,5.000000e-01
4.898066e-09,1.326298e-10,1.210954e-12,5.000000e-01
5.000000e-09,6.600255e-10,7.342340e-13,5.000000e-01
4.962566e-09,1.809844e-10,1.297781e-12,5.000000e-01
4.479116e-09,5.328155e-10,6.481875e-13,5.000000e-01
5.000000e-09,3.206759e-10,9.185097e-13,5.000000e-01
3.352443e-09,4.667026e-10,1.310282e-12,5.000000e-01
5.000000e-09,4.070437e-10,8.549184e-13,5.000000e-01
5.000000e-09,3.621921e-10,7.934750e-13,5.000000e-01
3.935718e-09,5.831924e-10,9.031086e-13,5.000000e-01
5.000000e-09,2.045088e-10,9.001908e-13,5.000000e-01
2.746133e-09,7.418066e-10,1.452658e-12,5.000000e-01
3.554568e-09,6.841995e-10,1.595862e-12,5.000000e-01
5.000000e-09,1.396491e-10,1.505584e-12,5.000000e-01
4.082616e-09,2.330997e-10,6.128519e-13,5.000000e-01
5.000000e-09,1.043404e-10,8.107296e-13,5.000000e-01
3.723675e-09,6.201491e-10,6.448462e-13,5.000000e-01
5.000000e-09,3.202335e-10,7.077404e-13,5.000000e-01
5.000000e-09,1.037778e-10,9.558627e-13,5.000000e-01
3.372121e-09,6.806565e-10,1.544094e-12,5.000000e-01
5.000000e-09,3.791992e-10,9.954338e-13,5.000000e-01
3.791459e-09,5.042613e-10,1.329941e-12,5.000000e-01
5.000000e-09,3.124685e-10,6.479305e-13,5.000000e-01
5.000000e-09,1.004056e-10,8.132869e-13,5.000000e-01
5.000000e-09,6.450132e-10,1.224600e-12,5.000000e-01
5.000000e-09,3.355514e-10,1.001309e-12,5.000000e-01
5.000000e-09,1.035800e-10,8.663495e-13,5.000000e-01
5.000000e-09,3.483979e-10,9.664535e-13,5.000000e-01
3.072816e-09,3.014371e-10,4.700000e-13,5.000000e-01
5.000000e-09,4.408522e-10,9.863868e-13,5.000000e-01
4.998205e-09,4.489126e-10,8.248731e-13,5.000000e-01
5.000000e-09,2.098728e-10,7.743421e-13,5.000000e-01
3.675947e-09,5.345896e-10,1.300387e-12,5.000000e-01
5.000000e-09,3.082327e-10,8.471023e-13,5.000000e-01
4.978755e-09,4.515486e-10,5.711306e-13,5.000000e-01
5.000000e-09,3.555738e-10,9.047107e-13,5.000000e-01
5.000000e-09,4.574396e-10,7.807854e-13,5.000000e-01
5.000000e-09,3.937757e-10,9.101712e-13,5.000000e-01
5.000000e-09,4.465267e-10,8.695698e-13,5.000000e-01
4.164162e-09,3.750270e-10,1.155670e-12,5.000000e-01
4.880744e-09,5.034644e-10,6.781855e-13,5.000000e-01
3.470564e-09,7.066323e-10,1.460986e-12,5.000000e-01
3.947265e-09,6.229667e-10,5.125454e-13,5.000000e-01
5.000000e-09,3.495282e-10,9.172637e-13,5.000000e-01
4.004044e-09,4.950421e-10,9.714784e-13,5.000000e-01
3.484567e-09,4.892051e-10,7.839258e-13,5.000000e-01
3.642085e-09,6.072900e-10,7.937311e-13,5.000000e-01
3.381778e-09,6.063606e-10,1.500617e-12,5.000000e-01
2.849644e-09,1.061342e-10,8.094680e-13,5.000000e-01
5.000000e-09,4.342821e-10,7.919991e-13,5.000000e-01
4.089654e-09,3.596379e-10,1.344239e-12,5.000000e-01
5.000000e-09,3.255337e-10,6.771441e-13,5.000000e-01
2.950682e-09,6.432861e-10,1.486060e-12,5.000000e-01
5.000000e-09,1.927385e-10,8.790558e-13,5.000000e-01
2.973976e-09,1.445547e-10,1.001242e-12,5.000000e-01
3.672564e-09,6.202179e-10,1.314884e-12,5.000000e-01
3.287929e-09,5.191573e-10,8.552231e-13,5.000000e-01
4.997902e-09,8.810730e-10,2.258433e-12,5.000000e-01
3.713654e-09,6.810887e-10,5.131632e-13,5.000000e-01
5.000000e-09,3.363826e-10,1.063261e-12,5.000000e-01
5.000000e-09,1.115630e-10,1.562877e-12,5.000000e-01
5.000000e-09,1.003868e-10,8.904223e-13,5.000000e-01
5.000000e-09,1.323490e-10,8.458991e-13,5.000000e-01
5.000000e-09,4.245553e-10,8.761223e-13,5.000000e-01
5.000000e-09,4.535163e-10,8.647037e-13,5.000000e-01
5.000000e-09,3.348637e-10,1.163033e-12,5.000000e-01
3.458068e-09,2.599627e-10,8.087018e-13,5.000000e-01
5.000000e-10,2.000000e-09,2.350000e-12,5.000000e-01
5.000000e-09,3.951177e-10,1.026110e-12,5.000000e-01
5.000000e-09,6.427385e-10,7.891537e-13,5.000000e-01
5.000000e-09,4.586643e-10,7.199500e-13,5.000000e-01
3.974314e-09,5.342610e-10,8.093794e-13,5.000000e-01
4.415491e-09,2.720073e-10,1.558308e-12,5.000000e-01
5.000000e-09,2.803526e-10,7.351522e-13,5.000000e-01
4.464003e-09,6.058263e-10,1.153741e-12,5.000000e-01
5.000000e-09,4.233904e-10,9.632366e-13,5.000000e-01
3.337776e-09,3.944456e-10,5.907090e-13,5.000000e-01
1.855337e-09,2.000000e-09,2.350000e-12,5.000000e-01
5.000000e-09,1.007960e-10,9.822745e-13,5.000000e-01
2.767047e-09,1.906054e-09,2.275751e-12,5.000000e-01
5.000000e-09,2.026945e-10,1.056033e-12,5.000000e-01
5.000000e-09,3.529137e-10,9.255728e-13,5.000000e-01
5.000000e-09,4.224528e-10,6.193437e-13,5.000000e-01
3.188143e-09,8.333049e-10,1.608640e-12,5.000000e-01
4.355624e-09,5.400824e-10,6.667219e-13,5.000000e-01
5.000000e-09,4.833141e-10,9.178066e-13,5.000000e-01
5.000000e-09,2.334885e-10,8.931262e-13,5.000000e-01
3.046706e-09,7.941533e-10,5.748570e-13,5.000000e-01
5.000000e-09,1.659535e-09,2.299191e-12,5.000000e-01
5.000000e-09,2.271797e-10,1.541312e-12,5.000000e-01
4.024735e-09,5.403608e-10,1.266030e-12,5.000000e-01
5.000000e-09,3.640739e-10,8.543386e-13,5.000000e-01
5.000000e-09,4.555341e-10,1.081692e-12,5.000000e-01
4.999405e-09,2.699580e-10,8.775768e-13,5.000000e-01
5.000000e-09,3.299747e-10,6.807595e-13,5.000000e-01
5.000000e-09,3.188670e-10,1.617204e-12,5.000000e-01
4.984819e-09,4.680632e-10,9.494947e-13,5.000000e-01
5.000000e-09,3.989785e-10,8.373902e-13,5.000000e-01
5.000000e-09,3.087473e-10,1.224435e-12,5.000000e-01
2.332116e-09,1.592094e-10,9.784897e-13,5.000000e-01
3.307395e-09,2.628443e-10,7.716493e-13,5.000000e-01
3.429533e-09,1.128172e-10,7.412857e-13,5.000000e-01
4.384608e-09,4.041417e-10,8.252223e-13,5.000000e-01
4.440739e-09,5.028929e-10,1.112072e-12,5.000000e-01
4.075676e-09,4.480417e-10,1.497679e-12,5.000000e-01
4.312813e-09,5.238919e-10,1.916216e-12,5.000000e-01
5.000000e-09,1.163995e-10,9.743029e-13,5.000000e-01
5.000000e-09,4.393078e-10,7.430684e-13,5.000000e-01
5.000000e-09,1.077874e-10,7.904469e-13,5.000000e-01
4.102488e-09,4.804624e-10,1.029175e-12,5.000000e-01
5.000000e-09,2.630759e-10,8.947684e-13,5.000000e-01
5.000000e-09,1.119853e-10,7.750268e-13,5.000000e-01
5.000000e-09,1.027152e-10,6.985183e-13,5.000000e-01
5.000000e-09,5.675220e-10,8.960475e-13,5.000000e-01
4.568238e-09,1.000000e-10,2.223500e-12,5.000000e-01
5.000000e-09,3.913434e-10,8.839232e-13,5.000000e-01
4.954443e-09,4.326691e-10,7.113084e-13,5.000000e-01
3.551966e-09,6.143735e-10,1.081511e-12,5.000000e-01
5.000000e-09,3.108689e-10,9.056519e-13,5.000000e-01
4.989452e-09,4.601783e-10,9.876901e-13,5.000000e-01
5.000000e-09,2.542048e-10,8.206616e-13,5.000000e-01
5.000000e-09,3.032544e-10,6.488418e-13,5.000000e-01
3.026993e-09,5.047878e-10,5.720234e-13,5.000000e-01
5.000000e-09,3.651335e-10,9.518359e-13,5.000000e-01
5.000000e-09,5.509327e-10,7.222565e-13,5.000000e-01
5.000000e-09,2.181772e-10,8.512760e-13,5.000000e-01
5.000000e-09,4.158220e-10,7.717152e-13,5.000000e-01
3.114828e-09,6.877884e-10,1.932320e-12,5.000000e-01
5.000000e-09,2.257692e-10,2.350000e-12,5.000000e-01
4.596454e-09,6.082781e-10,1.808193e-12,5.000000e-01
3.887854e-09,2.217977e-10,6.619460e-13,5.000000e-01
4.148134e-09,6.506380e-10,9.157420e-13,5.000000e-01
4.999892e-09,4.109040e-10,9.439285e-13,5.000000e-01
4.270713e-09,3.905090e-10,7.003116e-13,5.000000e-01
4.647584e-09,5.072619e-10,1.013239e-12,5.000000e-01
4.998523e-09,4.183813e-10,8.071535e-13,5.000000e-01
3.372311e-09,5.993529e-10,7.967637e-13,5.000000e-01
4.999504e-09,2.000000e-09,2.350000e-12,5.000000e-01
5.000000e-09,3.976930e-10,8.052490e-13,5.000000e-01
4.967089e-09,6.796117e-10,1.348403e-12,5.000000e-01
3.454766e-09,6.070748e-10,1.231517e-12,5.000000e-01
4.978511e-09,1.039723e-09,2.349978e-12,5.000000e-01
3.625605e-09,5.882938e-10,1.099785e-12,5.000000e-01
4.982090e-09,4.355171e-10,9.077652e-13,5.000000e-01
3.440470e-09,6.902149e-10,1.475421e-12,5.000000e-01
5.000000e-09,4.377763e-10,7.287355e-13,5.000000e-01
5.000000e-09,2.000000e-09,1.818009e-12,5.000000e-01
3.506998e-09,7.338229e-10,1.462116e-12,5.000000e-01
3.289377e-09,6.442873e-10,1.298731e-12,5.000000e-01
5.000000e-09,4.336087e-10,9.128439e-13,5.000000e-01
3.337469e-09,6.138944e-10,1.273398e-12,5.000000e-01
4.277886e-09,5.534083e-10,8.843066e-13,5.000000e-01
2.368488e-09,2.000000e-09,2.350000e-12,5.000000e-01
3.449028e-09,6.007631e-10,1.094390e-12,5.000000e-01
3.579595e-09,5.591076e-10,9.890803e-13,5.000000e-01
3.631656e-09,6.326215e-10,9.477775e-13,5.000000e-01
3.945597e-09,6.264155e-10,1.012249e-12,5.000000e-01
5.000000e-09,4.763299e-10,8.945133e-13,5.000000e-01
3.509785e-09,1.219372e-09,1.622390e-12,5.000000e-01
4.544835e-09,1.798006e-10,1.406096e-12,5.000000e-01
3.909152e-09,5.266010e-10,9.899068e-13,5.000000e-01
3.536320e-09,6.032434e-10,1.190033e-12,5.000000e-01
3.071305e-09,1.174295e-09,1.553915e-12,5.000000e-01
3.623014e-09,6.484141e-10,9.191326e-13,5.000000e-01
4.227675e-09,5.039980e-10,9.214969e-13,5.000000e-01
4.587407e-09,5.667882e-10,8.955052e-13,5.000000e-01
4.553414e-09,5.679017e-10,9.555027e-13,5.000000e-01
4.158972e-09,5.206812e-10,8.105675e-13,5.000000e-01
4.002668e-09,6.048897e-10,7.691051e-13,5.000000e-01
4.625207e-09,1.953227e-09,5.163400e-13,5.000000e-01
2.907276e-09,6.494149e-10,1.259317e-12,5.000000e-01
4.987772e-09,4.549749e-10,9.197180e-13,5.000000e-01
3.506904e-09,7.210739e-10,1.245453e-12,5.000000e-01
2.834596e-09,6.798669e-10,1.301379e-12,5.000000e-01
3.312301e-09,8.595870e-10,9.036197e-13,5.000000e-01
5.000000e-09,4.275864e-10,9.459964e-13,5.000000e-01
4.998159e-09,2.000000e-09,2.350000e-12,5.000000e-01
5.000000e-09,5.325952e-10,8.583829e-13,5.000000e-01
5.000000e-09,1.000000e-10,8.482011e-13,5.000000e-01
5.000000e-09,3.518836e-10,9.393478e-13,5.000000e-01
4.519757e-09,1.755348e-10,5.478724e-13,5.000000e-01
4.271165e-09,4.180688e-10,1.143419e-12,5.000000e-01
4.223887e-09,3.261220e-10,6.015598e-13,5.000000e-01
3.260060e-09,1.921896e-09,2.303839e-12,5.000000e-01
4.159734e-09,6.487606e-10,4.943688e-13,5.000000e-01
5.000000e-09,4.528097e-10,9.907164e-13,5.000000e-01
3.428496e-09,5.597201e-10,1.322103e-12,5.000000e-01
3.160212e-09,6.603261e-10,1.226190e-12,5.000000e-01
5.000000e-09,2.847827e-10,7.361329e-13,5.000000e-01
5.000000e-09,3.276770e-10,9.220322e-13,5.000000e-01
4.032570e-09,4.726834e-10,7.373133e-13,5.000000e-01
3.607867e-09,4.253947e-10,1.386654e-12,5.000000e-01
5.000000e-09,1.256025e-10,7.856345e-13,5.000000e-01
5.000000e-09,1.147308e-10,8.068661e-13,5.000000e-01
5.000000e-09,5.750987e-10,7.286141e-13,5.000000e-01
5.000000e-09,5.303366e-10,9.374153e-13,5.000000e-01
5.000000e-09,2.954147e-10,9.449671e-13,5.000000e-01
5.000000e-09,1.461064e-10,8.143406e-13,5.000000e-01
5.000000e-09,3.115618e-10,7.285998e-13,5.000000e-01
3.243276e-09,5.828139e-10,9.496289e-13,5.000000e-01
5.000000e-09,4.227542e-10,8.310797e-13,5.000000e-01
5.000000e-09,3.614640e-10,8.608274e-13,5.000000e-01
4.179231e-09,3.847588e-10,1.324766e-12,5.000000e-01
5.000000e-09,7.957742e-10,6.252734e-13,5.000000e-01
3.448896e-09,4.390530e-10,9.966948e-13,5.000000e-01
5.000000e-09,2.752435e-10,6.929664e-13,5.000000e-01
5.000000e-09,2.784625e-10,9.211599e-13,5.000000e-01
6.835941e-10,1.000701e-10,4.713601e-13,5.000000e-01
5.000000e-09,4.041243e-10,9.127248e-13,5.000000e-01
3.840357e-09,4.975784e-10,1.487127e-12,5.000000e-01
3.919740e-09,5.586478e-10,7.957723e-13,5.000000e-01
4.779319e-09,1.881199e-10,1.735296e-12,5.000000e-01
3.792369e-09,5.413920e-10,7.290780e-13,5.000000e-01
4.999637e-09,3.505198e-10,9.460323e-13,5.000000e-01
5.000000e-09,3.082012e-10,7.608738e-13,5.000000e-01
5.000000e-10,1.000000e-10,4.700000e-13,5.000000e-01
4.548898e-09,4.614772e-10,1.083152e-12,5.000000e-01
4.989812e-09,6.424750e-10,2.297883e-12,5.000000e-01
5.000000e-09,1.132305e-10,8.087426e-13,5.000000e-01
5.000000e-09,3.892229e-10,8.638015e-13,5.000000e-01
5.000000e-10,1.999879e-09,2.349903e-12,5.000000e-01
5.000000e-09,6.586825e-10,9.492798e-13,5.000000e-01
4.858778e-09,4.438889e-10,7.775844e-13,5.000000e-01
5.000000e-09,4.159382e-10,7.329573e-13,5.000000e-01
1.754277e-09,1.444481e-10,4.712585e-13,5.000000e-01
3.352282e-09,4.831768e-10,1.381071e-12,5.000000e-01
5.000000e-09,4.274977e-10,9.665616e-13,5.000000e-01
5.000000e-09,4.877247e-10,8.709980e-13,5.000000e-01
6.835180e-10,1.294418e-10,5.436756e-13,5.000000e-01
3.365290e-09,5.545440e-10,1.233587e-12,5.000000e-01
4.764053e-09,5.844799e-10,6.514659e-13,5.000000e-01
5.000000e-09,1.132121e-10,9.152368e-13,5.000000e-01
4.999576e-09,1.992251e-09,2.345761e-12,5.000000e-01
5.000000e-09,2.856972e-10,8.912590e-13,5.000000e-01
3.017885e-09,7.077141e-10,8.265980e-13,5.000000e-01
3.863111e-09,3.614571e-10,1.230006e-12,5.000000e-01
2.927470e-09,6.355487e-10,1.470267e-12,5.000000e-01
5.000000e-09,3.335544e-10,8.585580e-13,5.000000e-01
5.000000e-09,4.577191e-10,8.379302e-13,5.000000e-01
3.885619e-09,5.895703e-10,9.358900e-13,5.000000e-01
2.467184e-09,6.010946e-10,1.070835e-12,5.000000e-01
8.819818e-10,1.741928e-10,4.709733e-13,5.000000e-01
2.741729e-09,8.209357e-10,5.218625e-13,5.000000e-01
5.000000e-09,4.378300e-10,8.379343e-13,5.000000e-01
5.000000e-09,4.562684e-10,7.894739e-13,5.000000e-01
4.161425e-09,4.802086e-10,1.096934e-12,5.000000e-01
5.000000e-09,4.624744e-10,6.626244e-13,5.000000e-01
5.000000e-09,3.354036e-10,9.268869e-13,5.000000e-01
2.583025e-09,9.546399e-10,2.350000e-12,5.000000e-01
5.000000e-09,4.474970e-10,7.711672e-13,5.000000e-01
3.302836e-09,4.694853e-10,8.691612e-13,5.000000e-01
3.509268e-09,4.815119e-10,1.163501e-12,5.000000e-01
4.321764e-09,1.042776e-10,1.477963e-12,5.000000e-01
4.564231e-09,5.533353e-10,7.624548e-13,5.000000e-01
3.909442e-09,6.092466e-10,8.797799e-13,5.000000e-01
5.000000e-09,4.114142e-10,8.211475e-13,5.000000e-01
4.992930e-09,4.304854e-10,1.748675e-12,5.000000e-01
5.000000e-09,1.044582e-10,8.733682e-13,5.000000e-01
2.482725e-09,1.849346e-09,2.232194e-12,5.000000e-01
3.300781e-09,1.582684e-10,7.995107e-13,5.000000e-01
5.000000e-09,5.503489e-10,1.001692e-12,5.000000e-01
5.000000e-09,5.133579e-10,5.557389e-13,5.000000e-01
3.748207e-09,6.116271e-10,7.840054e-13,5.000000e-01
2.405127e-09,1.122174e-09,7.540192e-13,5.000000e-01
4.898912e-09,4.012249e-10,1.056511e-12,5.000000e-01
5.000000e-09,3.737001e-10,9.538231e-13,5.000000e-01
3.970970e-09,1.249299e-09,2.159160e-12,5.000000e-01
5.000000e-09,1.026759e-10,8.833526e-13,5.000000e-01
2.962941e-09,6.375335e-10,1.519961e-12,5.000000e-01
5.000000e-09,1.288041e-09,2.350000e-12,5.000000e-01
4.737402e-09,4.937036e-10,8.363578e-13,5.000000e-01
4.220759e-09,4.147250e-10,1.993566e-12,5.000000e-01
5.000000e-09,3.885188e-10,8.666799e-13,5.000000e-01
3.969021e-09,5.591575e-10,8.948365e-13,5.000000e-01
5.000000e-09,1.010893e-10,7.358079e-13,5.000000e-01
3.447477e-09,4.692039e-10,7.756437e-13,5.000000e-01
5.000000e-09,3.663514e-10,9.904231e-13,5.000000e-01
5.000000e-09,4.047960e-10,6.114739e-13,5.000000e-01
4.422878e-09,4.201346e-10,1.158513e-12,5.000000e-01
5.000000e-09,2.086674e-10,7.864365e-13,5.000000e-01
5.000000e-09,2.372594e-10,7.505349e-13,5.000000e-01
3.863565e-09,7.213202e-10,7.203717e-13,5.000000e-01
5.000000e-09,4.227523e-10,7.513862e-13,5.000000e-01
3.119559e-09,5.110632e-10,1.473852e-12,5.000000e-01
5.000000e-09,3.800389e-10,8.447705e-13,5.000000e-01
5.000000e-09,4.667887e-10,6.254439e-13,5.000000e-01
5.000000e-09,3.125902e-10,9.598604e-13,5.000000e-01
4.996084e-09,1.982546e-10,1.138062e-12,5.000000e-01
3.254757e-09,5.522760e-10,9.583940e-13,5.000000e-01
5.000000e-09,3.170864e-10,9.979326e-13,5.000000e-01
4.956429e-09,4.476280e-10,8.972414e-13,5.000000e-01
5.000000e-09,1.149229e-10,7.232640e-13,5.000000e-01
3.021718e-09,5.156144e-10,8.600198e-13,5.000000e-01
3.732104e-09,1.094294e-10,5.698322e-13,5.000000e-01
5.000000e-09,3.173636e-10,8.561673e-13,5.000000e-01
5.000000e-09,8.817039e-10,2.350000e-12,5.000000e-01
5.000000e-09,2.209381e-10,7.946826e-13,5.000000e-01
4.709953e-09,5.267029e-10,8.935636e-13,5.000000e-01
1.914408e-09,2.000000e-09,2.350000e-12,5.000000e-01
3.504356e-09,1.263647e-09,6.374206e-13,5.000000e-01
5.000000e-09,8.804272e-10,2.324632e-12,5.000000e-01
4.658445e-09,4.491823e-10,1.229577e-12,5.000000e-01
5.000000e-09,5.259698e-10,5.733491e-13,5.000000e-01
5.000000e-09,1.039638e-10,8.238829e-13,5.000000e-01
5.000000e-09,7.417601e-10,6.192697e-13,5.000000e-01
3.000606e-09,5.083124e-10,1.701945e-12,5.000000e-01
3.932753e-09,6.882404e-10,6.546906e-13,5.000000e-01
5.000000e-09,3.656827e-10,7.702355e-13,5.000000e-01
5.000000e-09,2.076059e-10,1.135256e-12,5.000000e-01
5.000000e-09,3.291724e-10,8.859489e-13,5.000000e-01
5.000000e-09,2.896870e-10,7.228801e-13,5.000000e-01
3.503298e-09,5.304294e-10,1.157080e-12,5.000000e-01
5.000000e-09,3.283001e-10,8.194168e-13,5.000000e-01
2.289959e-09,1.252778e-09,4.700359e-13,5.000000e-01
5.000000e-09,5.512105e-10,9.144871e-13,5.000000e-01
5.000000e-09,3.008486e-10,8.876541e-13,5.000000e-01
2.839175e-09,4.028176e-10,1.115534e-12,5.000000e-01
5.000000e-09,3.687422e-10,9.472444e-13,5.000000e-01
5.000000e-09,1.369639e-09,1.182589e-12,5.000000e-01
5.000000e-09,4.124867e-10,5.467125e-13,5.000000e-01
4.267840e-09,4.819130e-10,1.088042e-12,5.000000e-01
5.000000e-09,2.501428e-10,7.442958e-13,5.000000e-01
5.000000e-09,4.461066e-10,8.426765e-13,5.000000e-01
